N,EMG_0,EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6,EMG_7,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,VBAT
3956,-265029.0,408154.0,411754.0,213734.0,-95974.0,328679.0,113919.0,410422.0,-2864.0,-14741.0,6802.0,-3514.0,-1655.0,588.0,4005.0
3957,-265296.0,409599.0,413646.0,213734.0,-95494.0,328876.0,114173.0,409147.0,-2864.0,-14741.0,6802.0,-3514.0,-1655.0,588.0,4005.0
3958,-265766.0,404841.0,408002.0,213967.0,-95701.0,329360.0,114093.0,406455.0,-2864.0,-14741.0,6802.0,-3514.0,-1655.0,588.0,4005.0
3959,-266502.0,401754.0,404904.0,214124.0,-96194.0,329602.0,114331.0,405982.0,-2864.0,-14741.0,6802.0,-3514.0,-1655.0,588.0,4005.0
3960,-266600.0,407284.0,410798.0,214592.0,-95431.0,329758.0,114373.0,408820.0,-2864.0,-14741.0,6802.0,-3514.0,-1655.0,588.0,4005.0
3961,-266171.0,407569.0,411234.0,214934.0,-94262.0,329964.0,114113.0,406806.0,-2864.0,-14741.0,6802.0,-3514.0,-1655.0,588.0,4005.0
3962,-267369.0,405733.0,408859.0,214914.0,-94084.0,330059.0,114529.0,405776.0,-2864.0,-14741.0,6802.0,-3514.0,-1655.0,588.0,4005.0
3963,-268240.0,405484.0,408604.0,214534.0,-94234.0,329621.0,114755.0,405370.0,-2864.0,-14741.0,6802.0,-3514.0,-1655.0,588.0,4005.0
3964,-268454.0,405553.0,408689.0,214010.0,-94475.0,329164.0,114136.0,405184.0,-2864.0,-14741.0,6802.0,-3514.0,-1655.0,588.0,4005.0
3965,-268278.0,405683.0,408833.0,213521.0,-94527.0,329081.0,113613.0,404652.0,-2582.0,-14759.0,7043.0,-3165.0,-615.0,846.0,4005.0
3966,-268123.0,405969.0,409098.0,213170.0,-94858.0,328707.0,113246.0,404826.0,-2582.0,-14759.0,7043.0,-3165.0,-615.0,846.0,4005.0
3967,-267924.0,406544.0,409709.0,213289.0,-94952.0,328615.0,113164.0,404101.0,-2582.0,-14759.0,7043.0,-3165.0,-615.0,846.0,4005.0
3968,-268621.0,403705.0,406866.0,213598.0,-95060.0,328918.0,113539.0,402466.0,-2582.0,-14759.0,7043.0,-3165.0,-615.0,846.0,4005.0
3969,-268927.0,402109.0,405286.0,213668.0,-95360.0,328826.0,114041.0,402994.0,-2582.0,-14759.0,7043.0,-3165.0,-615.0,846.0,4005.0
3970,-268349.0,407654.0,411124.0,213571.0,-94717.0,328035.0,114170.0,405715.0,-2582.0,-14759.0,7043.0,-3165.0,-615.0,846.0,4005.0
3971,-267915.0,405405.0,408869.0,213054.0,-95497.0,326978.0,113556.0,403589.0,-2582.0,-14759.0,7043.0,-3165.0,-615.0,846.0,4005.0
3972,-268399.0,404596.0,407973.0,213258.0,-95331.0,327015.0,113449.0,404176.0,-2582.0,-14759.0,7043.0,-3165.0,-615.0,846.0,4005.0
3973,-269041.0,407655.0,411283.0,213718.0,-94277.0,327084.0,113677.0,403976.0,-2582.0,-14759.0,7043.0,-3165.0,-615.0,846.0,4005.0
3974,-268969.0,411159.0,414543.0,213128.0,-94098.0,326172.0,113713.0,403859.0,-2582.0,-14759.0,7043.0,-3165.0,-615.0,846.0,4005.0
3975,-268540.0,407018.0,410269.0,212422.0,-94697.0,325173.0,112921.0,402721.0,-2551.0,-14710.0,6982.0,-3138.0,-227.0,927.0,4005.0
3976,-268352.0,405114.0,408588.0,212229.0,-95795.0,324394.0,111823.0,403542.0,-2551.0,-14710.0,6982.0,-3138.0,-227.0,927.0,4005.0
3977,-268512.0,409503.0,413476.0,212508.0,-95134.0,324099.0,111929.0,403823.0,-2551.0,-14710.0,6982.0,-3138.0,-227.0,927.0,4005.0
3978,-268547.0,404712.0,407980.0,212988.0,-95259.0,324104.0,112018.0,401633.0,-2551.0,-14710.0,6982.0,-3138.0,-227.0,927.0,4005.0
3979,-268472.0,398689.0,401779.0,212821.0,-95974.0,323674.0,112025.0,400916.0,-2551.0,-14710.0,6982.0,-3138.0,-227.0,927.0,4005.0
3980,-268457.0,403157.0,406394.0,213219.0,-95557.0,323471.0,113034.0,404910.0,-2551.0,-14710.0,6982.0,-3138.0,-227.0,927.0,4005.0
3981,-268077.0,406560.0,409888.0,213241.0,-94710.0,322900.0,113761.0,404926.0,-2551.0,-14710.0,6982.0,-3138.0,-227.0,927.0,4005.0
3982,-268132.0,405439.0,408558.0,212694.0,-95112.0,322076.0,113554.0,404518.0,-2551.0,-14710.0,6982.0,-3138.0,-227.0,927.0,4005.0
3983,-268491.0,405484.0,408598.0,212631.0,-94907.0,321487.0,112441.0,404148.0,-2551.0,-14710.0,6982.0,-3138.0,-227.0,927.0,4005.0
3984,-268746.0,406000.0,409114.0,212543.0,-94691.0,320908.0,112438.0,403819.0,-2551.0,-14710.0,6982.0,-3138.0,-227.0,927.0,4005.0
3985,-269265.0,406054.0,409268.0,212251.0,-94753.0,320355.0,112611.0,402857.0,-2748.0,-14831.0,6471.0,-2852.0,-1320.0,388.0,4005.0
3986,-269922.0,404896.0,408394.0,212145.0,-95299.0,319873.0,112307.0,403123.0,-2748.0,-14831.0,6471.0,-2852.0,-1320.0,388.0,4005.0
3987,-269734.0,407876.0,411609.0,212069.0,-95075.0,319105.0,112233.0,404160.0,-2748.0,-14831.0,6471.0,-2852.0,-1320.0,388.0,4005.0
3988,-269602.0,405516.0,408772.0,211912.0,-95785.0,318412.0,112158.0,402993.0,-2748.0,-14831.0,6471.0,-2852.0,-1320.0,388.0,4005.0
3989,-269320.0,403569.0,406695.0,212458.0,-95667.0,318504.0,112757.0,402831.0,-2748.0,-14831.0,6471.0,-2852.0,-1320.0,388.0,4005.0
3990,-269229.0,400404.0,403583.0,212732.0,-95849.0,318281.0,112737.0,402852.0,-2748.0,-14831.0,6471.0,-2852.0,-1320.0,388.0,4005.0
3991,-268769.0,405078.0,408423.0,212914.0,-95382.0,318123.0,112999.0,405493.0,-2748.0,-14831.0,6471.0,-2852.0,-1320.0,388.0,4005.0
3992,-268687.0,409004.0,412276.0,213042.0,-94154.0,317973.0,113073.0,404543.0,-2748.0,-14831.0,6471.0,-2852.0,-1320.0,388.0,4005.0
3993,-268967.0,406164.0,409605.0,212866.0,-94475.0,317554.0,112719.0,403434.0,-2748.0,-14831.0,6471.0,-2852.0,-1320.0,388.0,4005.0
3994,-269079.0,410262.0,414345.0,212556.0,-93852.0,316963.0,112357.0,404403.0,-2748.0,-14831.0,6471.0,-2852.0,-1320.0,388.0,4005.0
3995,-269221.0,408818.0,412318.0,212126.0,-93953.0,316366.0,112009.0,402474.0,-2923.0,-14816.0,6219.0,-2952.0,-1537.0,408.0,4005.0
3996,-269395.0,405751.0,409240.0,211723.0,-94966.0,315662.0,111708.0,402730.0,-2923.0,-14816.0,6219.0,-2952.0,-1537.0,408.0,4005.0
3997,-269562.0,407153.0,411031.0,212005.0,-94508.0,315640.0,111864.0,403131.0,-2923.0,-14816.0,6219.0,-2952.0,-1537.0,408.0,4005.0
3998,-269927.0,402074.0,405203.0,212221.0,-94782.0,315688.0,112063.0,400739.0,-2923.0,-14816.0,6219.0,-2952.0,-1537.0,408.0,4005.0
3999,-270144.0,390535.0,393609.0,212517.0,-95185.0,315967.0,112325.0,394101.0,-2923.0,-14816.0,6219.0,-2952.0,-1537.0,408.0,4005.0
4000,-269851.0,392178.0,395253.0,212768.0,-95342.0,315991.0,112648.0,397666.0,-2923.0,-14816.0,6219.0,-2952.0,-1537.0,408.0,4005.0
4001,-269413.0,402163.0,405287.0,212933.0,-94952.0,315757.0,112872.0,403764.0,-2923.0,-14816.0,6219.0,-2952.0,-1537.0,408.0,4005.0
4002,-269261.0,409787.0,412939.0,212978.0,-93651.0,315396.0,112759.0,404091.0,-2923.0,-14816.0,6219.0,-2952.0,-1537.0,408.0,4005.0
4003,-269668.0,405648.0,408757.0,212590.0,-93766.0,314896.0,112439.0,401124.0,-2923.0,-14816.0,6219.0,-2952.0,-1537.0,408.0,4005.0
4004,-270092.0,404759.0,408211.0,212056.0,-94549.0,314319.0,111958.0,401761.0,-2923.0,-14816.0,6219.0,-2952.0,-1537.0,408.0,4005.0
4005,-270302.0,413066.0,417006.0,211774.0,-94076.0,313949.0,111637.0,402135.0,-2837.0,-15082.0,6289.0,-3114.0,-1283.0,776.0,4005.0
4006,-271092.0,409468.0,413296.0,211578.0,-93971.0,313724.0,111107.0,399764.0,-2837.0,-15082.0,6289.0,-3114.0,-1283.0,776.0,4005.0
4007,-272694.0,409156.0,413139.0,212448.0,-92543.0,314804.0,111235.0,397831.0,-2837.0,-15082.0,6289.0,-3114.0,-1283.0,776.0,4005.0
4008,-274214.0,403448.0,406587.0,213024.0,-92119.0,315691.0,111823.0,395057.0,-2837.0,-15082.0,6289.0,-3114.0,-1283.0,776.0,4005.0
4009,-273099.0,401462.0,404676.0,211684.0,-94583.0,313954.0,112205.0,397480.0,-2837.0,-15082.0,6289.0,-3114.0,-1283.0,776.0,4005.0
4010,-270589.0,407420.0,411083.0,209995.0,-96396.0,311168.0,111446.0,401334.0,-2837.0,-15082.0,6289.0,-3114.0,-1283.0,776.0,4005.0
4011,-268954.0,408902.0,412678.0,209903.0,-96015.0,310746.0,110630.0,399438.0,-2837.0,-15082.0,6289.0,-3114.0,-1283.0,776.0,4005.0
4012,-268974.0,407064.0,410233.0,210080.0,-95913.0,310896.0,110493.0,398477.0,-2837.0,-15082.0,6289.0,-3114.0,-1283.0,776.0,4005.0
4013,-269750.0,405820.0,408986.0,210190.0,-95581.0,311107.0,110443.0,397838.0,-2837.0,-15082.0,6289.0,-3114.0,-1283.0,776.0,4005.0
4014,-270505.0,405678.0,409071.0,209882.0,-95807.0,311019.0,110380.0,397669.0,-2837.0,-15082.0,6289.0,-3114.0,-1283.0,776.0,4005.0
4015,-270866.0,409239.0,412824.0,209902.0,-95180.0,310792.0,110159.0,397118.0,-2760.0,-15291.0,6421.0,-2174.0,-423.0,949.0,4005.0
4016,-271522.0,407642.0,411600.0,209871.0,-95474.0,310659.0,109713.0,396466.0,-2760.0,-15291.0,6421.0,-2174.0,-423.0,949.0,4005.0
4017,-271634.0,413559.0,419977.0,209713.0,-95002.0,310443.0,109784.0,396566.0,-2760.0,-15291.0,6421.0,-2174.0,-423.0,949.0,4005.0
4018,-272058.0,410225.0,414783.0,209400.0,-95114.0,310129.0,109334.0,395207.0,-2760.0,-15291.0,6421.0,-2174.0,-423.0,949.0,4005.0
4019,-272667.0,404947.0,408119.0,209493.0,-95696.0,310363.0,109588.0,394044.0,-2760.0,-15291.0,6421.0,-2174.0,-423.0,949.0,4005.0
4020,-272972.0,403554.0,406997.0,209470.0,-96256.0,310363.0,109783.0,394129.0,-2760.0,-15291.0,6421.0,-2174.0,-423.0,949.0,4005.0
4021,-272392.0,406227.0,409933.0,209343.0,-95771.0,310059.0,109857.0,394326.0,-2760.0,-15291.0,6421.0,-2174.0,-423.0,949.0,4005.0
4022,-272092.0,400429.0,403530.0,209949.0,-95701.0,310575.0,109583.0,393264.0,-2760.0,-15291.0,6421.0,-2174.0,-423.0,949.0,4005.0
4023,-272131.0,405062.0,408161.0,210071.0,-94815.0,310759.0,109923.0,394004.0,-2760.0,-15291.0,6421.0,-2174.0,-423.0,949.0,4005.0
4024,-272167.0,406236.0,409404.0,209282.0,-95383.0,309819.0,109587.0,394478.0,-2760.0,-15291.0,6421.0,-2174.0,-423.0,949.0,4005.0
4025,-271939.0,406544.0,409740.0,208911.0,-95806.0,309266.0,109042.0,395096.0,-2807.0,-15309.0,6309.0,-2448.0,-1055.0,933.0,4005.0
4026,-271956.0,406715.0,409963.0,209112.0,-95591.0,309592.0,108908.0,394648.0,-2807.0,-15309.0,6309.0,-2448.0,-1055.0,933.0,4005.0
4027,-272166.0,406540.0,409930.0,209116.0,-96031.0,309504.0,108360.0,394517.0,-2807.0,-15309.0,6309.0,-2448.0,-1055.0,933.0,4005.0
4028,-272657.0,404513.0,407686.0,209023.0,-96471.0,309300.0,108473.0,393891.0,-2807.0,-15309.0,6309.0,-2448.0,-1055.0,933.0,4005.0
4029,-273092.0,400523.0,403706.0,209631.0,-96391.0,309989.0,109133.0,393313.0,-2807.0,-15309.0,6309.0,-2448.0,-1055.0,933.0,4005.0
4030,-273439.0,403406.0,406805.0,210091.0,-95946.0,310723.0,110890.0,394239.0,-2807.0,-15309.0,6309.0,-2448.0,-1055.0,933.0,4005.0
4031,-273531.0,406247.0,409858.0,209378.0,-96401.0,310016.0,111620.0,395013.0,-2807.0,-15309.0,6309.0,-2448.0,-1055.0,933.0,4005.0
4032,-272948.0,406949.0,410461.0,208923.0,-96804.0,309098.0,109859.0,395148.0,-2807.0,-15309.0,6309.0,-2448.0,-1055.0,933.0,4005.0
4033,-272257.0,407843.0,411485.0,209465.0,-96039.0,309327.0,108939.0,393983.0,-2807.0,-15309.0,6309.0,-2448.0,-1055.0,933.0,4005.0
4034,-272036.0,408035.0,411389.0,209281.0,-95457.0,309379.0,109277.0,393476.0,-2807.0,-15309.0,6309.0,-2448.0,-1055.0,933.0,4005.0
4035,-272276.0,403949.0,407299.0,208938.0,-96422.0,309239.0,109450.0,393726.0,-2906.0,-15169.0,6120.0,-1742.0,-1273.0,835.0,4005.0
4036,-272171.0,408819.0,412424.0,208897.0,-95970.0,309019.0,109673.0,394624.0,-2906.0,-15169.0,6120.0,-1742.0,-1273.0,835.0,4005.0
4037,-272479.0,406264.0,409509.0,209047.0,-96214.0,309196.0,109684.0,394019.0,-2906.0,-15169.0,6120.0,-1742.0,-1273.0,835.0,4005.0
4038,-272757.0,404046.0,407183.0,209096.0,-96529.0,309361.0,109861.0,393608.0,-2906.0,-15169.0,6120.0,-1742.0,-1273.0,835.0,4005.0
4039,-272745.0,400625.0,403770.0,209469.0,-96556.0,309783.0,110068.0,393383.0,-2906.0,-15169.0,6120.0,-1742.0,-1273.0,835.0,4005.0
4040,-272559.0,403443.0,406565.0,209993.0,-95832.0,310222.0,110629.0,393899.0,-2906.0,-15169.0,6120.0,-1742.0,-1273.0,835.0,4005.0
4041,-272646.0,400248.0,403355.0,210104.0,-96062.0,310325.0,110755.0,393323.0,-2906.0,-15169.0,6120.0,-1742.0,-1273.0,835.0,4005.0
4042,-272577.0,404674.0,408005.0,210221.0,-95719.0,310370.0,110824.0,394258.0,-2906.0,-15169.0,6120.0,-1742.0,-1273.0,835.0,4005.0
4043,-272564.0,407222.0,410765.0,210146.0,-95109.0,310299.0,110693.0,393896.0,-2906.0,-15169.0,6120.0,-1742.0,-1273.0,835.0,4005.0
4044,-272521.0,409417.0,412766.0,209908.0,-94466.0,310154.0,110443.0,393764.0,-2906.0,-15169.0,6120.0,-1742.0,-1273.0,835.0,4005.0
4045,-272781.0,406354.0,409530.0,209517.0,-94786.0,309951.0,110135.0,393169.0,-2910.0,-15154.0,6046.0,-947.0,-932.0,530.0,4005.0
4046,-273189.0,406153.0,409321.0,209362.0,-95072.0,309855.0,109958.0,393114.0,-2910.0,-15154.0,6046.0,-947.0,-932.0,530.0,4005.0
4047,-273616.0,406095.0,409328.0,209641.0,-95226.0,309994.0,109931.0,392791.0,-2910.0,-15154.0,6046.0,-947.0,-932.0,530.0,4005.0
4048,-273691.0,403540.0,406695.0,209826.0,-95223.0,310451.0,110037.0,391781.0,-2910.0,-15154.0,6046.0,-947.0,-932.0,530.0,4005.0
4049,-273292.0,397948.0,401089.0,209939.0,-95627.0,310629.0,110234.0,391206.0,-2910.0,-15154.0,6046.0,-947.0,-932.0,530.0,4005.0
4050,-272798.0,401690.0,405054.0,210251.0,-95879.0,310241.0,110651.0,393001.0,-2910.0,-15154.0,6046.0,-947.0,-932.0,530.0,4005.0
4051,-272840.0,405827.0,409401.0,210496.0,-94796.0,310400.0,110957.0,392896.0,-2910.0,-15154.0,6046.0,-947.0,-932.0,530.0,4005.0
4052,-272921.0,403290.0,406653.0,210138.0,-95332.0,310251.0,110767.0,392808.0,-2910.0,-15154.0,6046.0,-947.0,-932.0,530.0,4005.0
4053,-272799.0,407894.0,411434.0,209916.0,-94594.0,310014.0,110779.0,393247.0,-2910.0,-15154.0,6046.0,-947.0,-932.0,530.0,4005.0
4054,-273040.0,405241.0,408357.0,209481.0,-94832.0,309660.0,110351.0,392549.0,-2910.0,-15154.0,6046.0,-947.0,-932.0,530.0,4005.0
4055,-273466.0,404001.0,407182.0,208893.0,-95732.0,309301.0,109999.0,392563.0,-2847.0,-15261.0,6126.0,-578.0,-642.0,545.0,4005.0
4056,-273479.0,407762.0,411569.0,208611.0,-95586.0,309091.0,109851.0,392541.0,-2847.0,-15261.0,6126.0,-578.0,-642.0,545.0,4005.0
4057,-273592.0,407861.0,412336.0,208853.0,-95187.0,309257.0,109843.0,391618.0,-2847.0,-15261.0,6126.0,-578.0,-642.0,545.0,4005.0
4058,-273867.0,403711.0,407209.0,208844.0,-96180.0,309193.0,109740.0,391429.0,-2847.0,-15261.0,6126.0,-578.0,-642.0,545.0,4005.0
4059,-273374.0,405507.0,409156.0,209184.0,-95576.0,309433.0,109974.0,391736.0,-2847.0,-15261.0,6126.0,-578.0,-642.0,545.0,4005.0
4060,-273228.0,400890.0,404188.0,209172.0,-96072.0,309445.0,109932.0,392136.0,-2847.0,-15261.0,6126.0,-578.0,-642.0,545.0,4005.0
4061,-272924.0,405604.0,409044.0,209429.0,-95489.0,309538.0,110144.0,393293.0,-2847.0,-15261.0,6126.0,-578.0,-642.0,545.0,4005.0
4062,-272984.0,404862.0,408012.0,209483.0,-95314.0,309492.0,110181.0,392476.0,-2847.0,-15261.0,6126.0,-578.0,-642.0,545.0,4005.0
4063,-272978.0,404783.0,408027.0,209452.0,-95502.0,309383.0,109986.0,392284.0,-2847.0,-15261.0,6126.0,-578.0,-642.0,545.0,4005.0
4064,-273017.0,409672.0,413018.0,209385.0,-94588.0,309284.0,109708.0,392160.0,-2847.0,-15261.0,6126.0,-578.0,-642.0,545.0,4005.0
4065,-273539.0,407137.0,410324.0,208796.0,-94989.0,308877.0,109293.0,391571.0,-2802.0,-15334.0,6205.0,-413.0,-180.0,661.0,4005.0
4066,-273744.0,406836.0,410066.0,208309.0,-95506.0,308621.0,109203.0,391464.0,-2802.0,-15334.0,6205.0,-413.0,-180.0,661.0,4005.0
4067,-273878.0,406709.0,410071.0,208515.0,-95569.0,308824.0,109001.0,391139.0,-2802.0,-15334.0,6205.0,-413.0,-180.0,661.0,4005.0
4068,-274144.0,404178.0,407294.0,208529.0,-95649.0,309213.0,109193.0,390364.0,-2802.0,-15334.0,6205.0,-413.0,-180.0,661.0,4005.0
4069,-274302.0,399999.0,403099.0,208656.0,-95962.0,309439.0,109566.0,390220.0,-2802.0,-15334.0,6205.0,-413.0,-180.0,661.0,4005.0
4070,-274349.0,404379.0,407535.0,209234.0,-95306.0,309785.0,110031.0,390977.0,-2802.0,-15334.0,6205.0,-413.0,-180.0,661.0,4005.0
4071,-274678.0,403712.0,406864.0,209528.0,-95051.0,310045.0,110481.0,390164.0,-2802.0,-15334.0,6205.0,-413.0,-180.0,661.0,4005.0
4072,-274791.0,402723.0,406024.0,209518.0,-95042.0,310087.0,110698.0,390661.0,-2802.0,-15334.0,6205.0,-413.0,-180.0,661.0,4005.0
4073,-274325.0,406419.0,409854.0,209016.0,-94676.0,309519.0,110606.0,391992.0,-2802.0,-15334.0,6205.0,-413.0,-180.0,661.0,4005.0
4074,-273962.0,405336.0,408746.0,208236.0,-95847.0,308532.0,109298.0,392003.0,-2802.0,-15334.0,6205.0,-413.0,-180.0,661.0,4005.0
4075,-274167.0,407623.0,411259.0,208275.0,-95137.0,309024.0,109025.0,390621.0,-2816.0,-15185.0,6191.0,-734.0,-35.0,762.0,4005.0
4076,-274229.0,403753.0,407373.0,207711.0,-96485.0,308731.0,108864.0,390978.0,-2816.0,-15185.0,6191.0,-734.0,-35.0,762.0,4005.0
4077,-273701.0,407201.0,411454.0,208052.0,-96183.0,307655.0,109019.0,391178.0,-2816.0,-15185.0,6191.0,-734.0,-35.0,762.0,4005.0
4078,-273899.0,404742.0,407943.0,208373.0,-96291.0,308463.0,109331.0,390936.0,-2816.0,-15185.0,6191.0,-734.0,-35.0,762.0,4005.0
4079,-274086.0,403997.0,407153.0,209049.0,-95886.0,309408.0,109983.0,390746.0,-2816.0,-15185.0,6191.0,-734.0,-35.0,762.0,4005.0
4080,-273880.0,402101.0,405183.0,209417.0,-95701.0,309671.0,110326.0,390741.0,-2816.0,-15185.0,6191.0,-734.0,-35.0,762.0,4005.0
4081,-273808.0,403203.0,406294.0,209635.0,-95687.0,309818.0,110636.0,391018.0,-2816.0,-15185.0,6191.0,-734.0,-35.0,762.0,4005.0
4082,-274029.0,404077.0,407593.0,209869.0,-95192.0,310138.0,110583.0,390798.0,-2816.0,-15185.0,6191.0,-734.0,-35.0,762.0,4005.0
4083,-274577.0,407211.0,411049.0,210347.0,-93511.0,310902.0,110886.0,390421.0,-2816.0,-15185.0,6191.0,-734.0,-35.0,762.0,4005.0
4084,-275162.0,403728.0,406843.0,209929.0,-93734.0,310684.0,110971.0,390021.0,-2816.0,-15185.0,6191.0,-734.0,-35.0,762.0,4005.0
4085,-274506.0,401952.0,405112.0,208896.0,-95472.0,309620.0,110485.0,390119.0,-2823.0,-15029.0,6014.0,-761.0,-226.0,526.0,4005.0
4086,-273411.0,407634.0,411311.0,208514.0,-95822.0,308913.0,109996.0,390889.0,-2823.0,-15029.0,6014.0,-761.0,-226.0,526.0,4005.0
4087,-272931.0,407145.0,411271.0,209064.0,-95251.0,309254.0,109891.0,390363.0,-2823.0,-15029.0,6014.0,-761.0,-226.0,526.0,4005.0
4088,-273047.0,400223.0,403345.0,208856.0,-95982.0,309171.0,110076.0,390476.0,-2823.0,-15029.0,6014.0,-761.0,-226.0,526.0,4005.0
4089,-272974.0,398463.0,401524.0,209198.0,-95934.0,309662.0,110704.0,390859.0,-2823.0,-15029.0,6014.0,-761.0,-226.0,526.0,4005.0
4090,-272898.0,401289.0,404378.0,210024.0,-95254.0,310472.0,111249.0,391240.0,-2823.0,-15029.0,6014.0,-761.0,-226.0,526.0,4005.0
4091,-273017.0,399681.0,402768.0,210437.0,-95132.0,310633.0,111377.0,390841.0,-2823.0,-15029.0,6014.0,-761.0,-226.0,526.0,4005.0
4092,-272895.0,403354.0,406463.0,210602.0,-94484.0,310521.0,111594.0,391264.0,-2823.0,-15029.0,6014.0,-761.0,-226.0,526.0,4005.0
4093,-272927.0,402714.0,405948.0,210332.0,-94807.0,310447.0,111160.0,390983.0,-2823.0,-15029.0,6014.0,-761.0,-226.0,526.0,4005.0
4094,-273016.0,409592.0,412953.0,210169.0,-93875.0,310479.0,110890.0,391181.0,-2823.0,-15029.0,6014.0,-761.0,-226.0,526.0,4005.0
4095,-273317.0,404501.0,407623.0,209604.0,-94669.0,310141.0,110638.0,390259.0,-2837.0,-14956.0,5848.0,-659.0,-49.0,96.0,4005.0
4096,-273361.0,407244.0,410918.0,209498.0,-94793.0,310044.0,110633.0,390696.0,-2837.0,-14956.0,5848.0,-659.0,-49.0,96.0,4005.0
4097,-273334.0,407506.0,411724.0,209664.0,-94207.0,310259.0,110860.0,390492.0,-2837.0,-14956.0,5848.0,-659.0,-49.0,96.0,4005.0
4098,-273479.0,403991.0,407142.0,209720.0,-94700.0,310398.0,111057.0,390276.0,-2837.0,-14956.0,5848.0,-659.0,-49.0,96.0,4005.0
4099,-273610.0,402874.0,405973.0,210077.0,-94718.0,310862.0,111383.0,390289.0,-2837.0,-14956.0,5848.0,-659.0,-49.0,96.0,4005.0
4100,-273672.0,403624.0,406723.0,210409.0,-94435.0,311128.0,111586.0,390340.0,-2837.0,-14956.0,5848.0,-659.0,-49.0,96.0,4005.0
4101,-273589.0,404058.0,407267.0,210566.0,-94215.0,311051.0,111469.0,390298.0,-2837.0,-14956.0,5848.0,-659.0,-49.0,96.0,4005.0
4102,-273379.0,406201.0,409481.0,210718.0,-93368.0,311076.0,111514.0,389883.0,-2837.0,-14956.0,5848.0,-659.0,-49.0,96.0,4005.0
4103,-273427.0,403434.0,406544.0,210455.0,-93724.0,310829.0,111303.0,389423.0,-2837.0,-14956.0,5848.0,-659.0,-49.0,96.0,4005.0
4104,-273478.0,402638.0,405879.0,209934.0,-94397.0,310368.0,110893.0,389560.0,-2837.0,-14956.0,5848.0,-659.0,-49.0,96.0,4005.0
4105,-273377.0,405554.0,408946.0,209503.0,-94395.0,310040.0,110593.0,390234.0,-2878.0,-15056.0,5828.0,-610.0,-10.0,18.0,4005.0
4106,-273373.0,405634.0,408836.0,209484.0,-94309.0,310159.0,110760.0,390750.0,-2878.0,-15056.0,5828.0,-610.0,-10.0,18.0,4005.0
4107,-273532.0,404896.0,408021.0,209878.0,-94240.0,310594.0,110941.0,390539.0,-2878.0,-15056.0,5828.0,-610.0,-10.0,18.0,4005.0
4108,-273659.0,402534.0,405630.0,210004.0,-94372.0,310716.0,111223.0,389948.0,-2878.0,-15056.0,5828.0,-610.0,-10.0,18.0,4005.0
4109,-273607.0,397226.0,400296.0,210150.0,-94547.0,311028.0,111346.0,389376.0,-2878.0,-15056.0,5828.0,-610.0,-10.0,18.0,4005.0
4110,-273131.0,401828.0,404925.0,210391.0,-94349.0,311297.0,111857.0,390623.0,-2878.0,-15056.0,5828.0,-610.0,-10.0,18.0,4005.0
4111,-273543.0,402039.0,405142.0,211039.0,-93727.0,311961.0,112462.0,389481.0,-2878.0,-15056.0,5828.0,-610.0,-10.0,18.0,4005.0
4112,-274034.0,398509.0,401576.0,211340.0,-93537.0,312086.0,112356.0,389371.0,-2878.0,-15056.0,5828.0,-610.0,-10.0,18.0,4005.0
4113,-273539.0,402214.0,405328.0,211014.0,-93892.0,311622.0,111819.0,390381.0,-2878.0,-15056.0,5828.0,-610.0,-10.0,18.0,4005.0
4114,-272869.0,405583.0,408916.0,210009.0,-94298.0,310735.0,111361.0,391708.0,-2878.0,-15056.0,5828.0,-610.0,-10.0,18.0,4005.0
4115,-272459.0,406151.0,409606.0,209866.0,-94233.0,310504.0,111355.0,391296.0,-2875.0,-15241.0,5888.0,-155.0,267.0,-127.0,4005.0
4116,-272397.0,406761.0,409937.0,210186.0,-93662.0,310784.0,111926.0,391003.0,-2875.0,-15241.0,5888.0,-155.0,267.0,-127.0,4005.0
4117,-272921.0,403273.0,406377.0,210139.0,-94345.0,310873.0,111750.0,390470.0,-2875.0,-15241.0,5888.0,-155.0,267.0,-127.0,4005.0
4118,-273247.0,398346.0,401419.0,210111.0,-94777.0,310935.0,111371.0,390414.0,-2875.0,-15241.0,5888.0,-155.0,267.0,-127.0,4005.0
4119,-273120.0,400147.0,403219.0,211041.0,-93807.0,311972.0,111819.0,390080.0,-2875.0,-15241.0,5888.0,-155.0,267.0,-127.0,4005.0
4120,-272941.0,396915.0,399966.0,211476.0,-93953.0,312255.0,112629.0,390071.0,-2875.0,-15241.0,5888.0,-155.0,267.0,-127.0,4005.0
4121,-272737.0,397233.0,400284.0,211783.0,-94006.0,312119.0,113050.0,390553.0,-2875.0,-15241.0,5888.0,-155.0,267.0,-127.0,4005.0
4122,-272638.0,397201.0,400287.0,211653.0,-94054.0,312319.0,113057.0,390928.0,-2875.0,-15241.0,5888.0,-155.0,267.0,-127.0,4005.0
4123,-272407.0,403594.0,406731.0,211678.0,-93572.0,312289.0,113098.0,392031.0,-2875.0,-15241.0,5888.0,-155.0,267.0,-127.0,4005.0
4124,-272684.0,405484.0,408587.0,211840.0,-92292.0,312515.0,112870.0,391025.0,-2875.0,-15241.0,5888.0,-155.0,267.0,-127.0,4005.0
