MAV_CH1,RMS_CH1,WL_CH1,ZC_CH1,SSC_CH1,MAV_CH2,RMS_CH2,WL_CH2,ZC_CH2,SSC_CH2,MAV_CH3,RMS_CH3,WL_CH3,ZC_CH3,SSC_CH3,MAV_CH4,RMS_CH4,WL_CH4,ZC_CH4,SSC_CH4,MAV_CH5,RMS_CH5,WL_CH5,ZC_CH5,SSC_CH5,MAV_CH6,RMS_CH6,WL_CH6,ZC_CH6,SSC_CH6,MAV_CH7,RMS_CH7,WL_CH7,ZC_CH7,SSC_CH7,MAV_CH8,RMS_CH8,WL_CH8,ZC_CH8,SSC_CH8,Label,SessionID
39.69,50.255646448931486,5924,0.315,108,43.475,54.56477801659235,5854,0.29,85,52.11,64.97861186575165,6845,0.3,84,44.645,56.635280523715956,6354,0.275,76,52.61,69.02579228085688,7611,0.32,105,44.96,57.592968320794164,6549,0.275,98,39.27,51.3363419031781,6413,0.38,112,40.875,52.19516261110794,6199,0.345,107,0,new_liad_olier_20250129_134841
39.07,49.02815517638819,5809,0.345,109,42.24,53.28142265367921,5383,0.345,107,49.125,64.3557689721753,6933,0.32,94,37.745,49.38020858603171,5090,0.335,92,50.3,63.415297838928424,7046,0.375,104,44.815,56.549403179874496,6546,0.355,103,40.85,51.96633525658703,6414,0.4,110,39.685,50.566540320650766,6022,0.385,115,0,new_liad_olier_20250129_134841
38.725,48.56063220346292,5681,0.35,110,37.145,46.774084705101394,5210,0.345,96,47.795,67.74817340711112,6364,0.29,93,39.65,49.387549038193825,5097,0.29,94,53.035,65.70292991944879,7280,0.325,95,47.98,62.11924017564928,6968,0.34,105,39.9,50.823714937025215,6434,0.415,115,39.595,49.625447101260455,6074,0.385,112,0,new_liad_olier_20250129_134841
43.64658634538153,56.283490699326784,7774,0.3815261044176707,128,42.55421686746988,55.130586121538904,7672,0.3253012048192771,124,51.06425702811245,64.52840973285025,9148,0.3253012048192771,108,45.41767068273092,67.11361223918114,8367,0.3333333333333333,107,50.40963855421687,68.52807005557773,9463,0.3333333333333333,119,60.3855421686747,83.26297431371441,9781,0.2931726907630522,116,49.1285140562249,63.77989888678119,9046,0.3493975903614458,136,44.795180722891565,58.45294678587049,8253,0.3654618473895582,140,0,new_liad_olier_20250129_134841
367.6936936936937,496.4938147732639,15432,0.13513513513513514,32,359.13513513513516,521.9831035199898,15717,0.11711711711711711,34,365.3783783783784,506.3015606042216,18224,0.17117117117117117,35,481.34234234234236,631.9454518026489,32941,0.2072072072072072,45,254.9099099099099,351.01416772823563,19105,0.2972972972972973,45,818.4054054054054,1050.6443968577803,32974,0.13513513513513514,41,314.5765765765766,477.0000094434056,16957,0.17117117117117117,33,226.21621621621622,287.94246797731114,10854,0.16216216216216217,45,1,new_liad_olier_20250129_134841
52.89,69.55645189340814,8344,0.355,112,56.195,75.46466060349043,8163,0.34,109,64.125,85.20220067580415,8741,0.325,101,96.71,126.3199905003163,12974,0.37,111,65.51,85.40626440724357,9570,0.3,104,100.19,129.09910921458754,11304,0.235,101,70.785,93.29214865142725,9814,0.285,103,54.025,72.57509903541298,8428,0.345,117,0,new_liad_olier_20250129_134841
45.845,58.799192171321536,6976,0.345,100,46.425,60.51879873229475,6830,0.33,98,50.17,64.74998069497782,7176,0.325,93,98.525,125.58564806537409,14711,0.34,95,45.31,57.17683097199424,6895,0.39,108,57.095,72.72286435502936,8142,0.31,103,53.22,68.75994473528903,7543,0.35,102,47.705,61.80093041370817,7337,0.38,104,0,new_liad_olier_20250129_134841
44.645,59.629900217927585,6629,0.34,98,44.235,58.12043530463274,6181,0.305,107,47.15,62.44013132593493,6450,0.32,88,70.335,94.75887821201769,11504,0.365,104,53.755,70.57325980851388,7571,0.365,103,66.3,84.82187217929112,9154,0.33,93,49.21,64.85198532042023,6909,0.365,105,46.6,61.49178806962764,6755,0.345,103,0,new_liad_olier_20250129_134841
33.84,43.00802250743459,5628,0.415,125,34.73,44.416776109933956,5444,0.395,109,39.315,50.69275096105951,6286,0.385,103,62.56,86.77603355765922,8885,0.35,104,36.71,46.103579036773276,5068,0.39,123,59.75,75.31327904161391,8627,0.31,96,46.115,58.88824161069848,6787,0.34,108,37.04,47.00180847584484,5668,0.395,116,0,new_liad_olier_20250129_134841
41.35,51.73064855576431,5763,0.325,114,40.04,50.65688502069585,5588,0.33,103,41.08,52.44663954916464,5893,0.3,91,59.66,83.3171050865307,10123,0.405,100,38.225,49.1124729574881,6074,0.375,113,52.62,66.56372886189595,8330,0.33,89,46.77,59.74638064351681,7319,0.335,107,42.795,54.09514765669838,6205,0.345,116,0,new_liad_olier_20250129_134841
