MAV_CH1,RMS_CH1,WL_CH1,ZC_CH1,SSC_CH1,MAV_CH2,RMS_CH2,WL_CH2,ZC_CH2,SSC_CH2,MAV_CH3,RMS_CH3,WL_CH3,ZC_CH3,SSC_CH3,MAV_CH4,RMS_CH4,WL_CH4,ZC_CH4,SSC_CH4,MAV_CH5,RMS_CH5,WL_CH5,ZC_CH5,SSC_CH5,MAV_CH6,RMS_CH6,WL_CH6,ZC_CH6,SSC_CH6,MAV_CH7,RMS_CH7,WL_CH7,ZC_CH7,SSC_CH7,MAV_CH8,RMS_CH8,WL_CH8,ZC_CH8,SSC_CH8,Label,SessionID
158.9699248120301,232.9725531609159,30278,0.3684210526315789,0.49624060150375937,171.10902255639098,238.60420399777857,36304,0.3533834586466165,0.5075187969924813,200.796992481203,282.01918294483477,41462,0.34210526315789475,0.5112781954887218,263.2293233082707,409.9095948375076,49165,0.3533834586466165,0.4924812030075188,362.9887218045113,670.1074512647964,62434,0.35714285714285715,0.5,312.80827067669173,584.9333520289209,55584,0.36466165413533835,0.5526315789473685,255.80075187969925,353.33868925339647,50914,0.31203007518796994,0.48120300751879697,124.56390977443608,191.29375513037456,23116,0.37218045112781956,0.4849624060150376,0,heni_olier_31_1_try2_20250131_182803
309.1421052631579,419.78205498116586,43952,0.34210526315789475,0.4368421052631579,367.61052631578946,471.8586652801875,48755,0.30526315789473685,0.4368421052631579,516.7263157894737,648.401118541845,67050,0.3,0.45789473684210524,740.2,951.0742236793974,100513,0.29473684210526313,0.39473684210526316,1235.0473684210526,1597.7385086757042,156013,0.3105263157894737,0.4368421052631579,1354.0842105263157,1996.3412481205132,201611,0.3526315789473684,0.48947368421052634,678.3947368421053,887.5020563356459,93632,0.2631578947368421,0.42105263157894735,319.13684210526316,405.81454151528766,42900,0.3105263157894737,0.45263157894736844,2,heni_olier_31_1_try2_20250131_182803
187.41,229.87183385530292,27237,0.375,0.5,219.685,270.9470520230844,31216,0.36,0.48,267.315,329.26216758078965,36351,0.34,0.445,330.48,421.1985517543953,46668,0.36,0.465,497.895,642.5811038304814,70102,0.34,0.495,636.025,833.5107827736844,87400,0.345,0.47,500.865,625.6076366221882,72059,0.295,0.41,180.31,221.97569686792292,25084,0.335,0.48,0,heni_olier_31_1_try2_20250131_182803
168.72,214.77506838550886,28427,0.355,0.51,210.72,266.17723418804997,35719,0.355,0.46,262.13,330.58581336772454,41432,0.365,0.485,320.235,410.13921417001814,46358,0.37,0.465,461.26,589.0616521214057,66312,0.355,0.445,582.42,774.9530179307646,83995,0.335,0.445,395.045,514.2133944190874,55662,0.33,0.475,145.25,188.18504191353784,23147,0.4,0.565,0,heni_olier_31_1_try2_20250131_182803
165.46,206.952554949196,24508,0.305,0.48,200.565,251.99844245550406,29590,0.33,0.43,249.2,317.8782943203263,36329,0.31,0.475,305.2,389.91102831287037,45434,0.32,0.485,333.29,436.6587683764063,54298,0.42,0.515,485.075,622.6863536323885,72144,0.31,0.46,459.525,586.6647211141982,62293,0.31,0.385,152.455,199.30781469877192,24032,0.3,0.525,0,heni_olier_31_1_try2_20250131_182803
158.57,204.94316285253333,22785,0.39,0.535,178.475,231.57794584113574,26545,0.38,0.495,209.43,272.9978205041205,34601,0.37,0.5,266.605,341.8749990859232,44636,0.37,0.48,340.11,442.4060239192048,56631,0.365,0.51,446.33,577.5234973574668,65147,0.35,0.495,328.545,440.38563214528244,45354,0.32,0.48,134.27,177.22014558170298,21262,0.365,0.54,0,heni_olier_31_1_try2_20250131_182803
159.025,204.36847848922298,26876,0.365,0.535,198.925,258.1237009652543,32553,0.34,0.52,252.06,319.597575084668,41398,0.335,0.495,318.91,401.57299460994636,49310,0.35,0.46,323.35,430.4600329879651,53099,0.355,0.52,407.83,516.2065381220971,61821,0.315,0.47,418.725,561.209145506379,61357,0.275,0.455,149.64,193.55443678717364,22535,0.405,0.49,0,heni_olier_31_1_try2_20250131_182803
164.265,201.57731767240082,23312,0.34,0.5,197.275,245.68948898965945,30079,0.325,0.475,252.65,312.50444796834495,38248,0.285,0.455,344.485,437.89499312049685,48145,0.315,0.42,347.815,438.6415108035262,52040,0.355,0.485,408.59,522.2542675747131,62922,0.35,0.48,384.3,483.504157169305,56770,0.295,0.455,152.16,190.68400562186645,22483,0.325,0.5,0,heni_olier_31_1_try2_20250131_182803
242.535,389.27451111009054,36511,0.345,0.525,343.03,620.7318100435969,53049,0.325,0.525,415.775,780.6799184044636,62740,0.385,0.48,512.525,977.6801905531277,70290,0.345,0.46,702.89,1353.490498673707,99210,0.32,0.495,404.07,597.7662921242716,56909,0.355,0.485,489.72,859.4165869937582,65609,0.31,0.485,173.53,257.99883720668197,27711,0.44,0.55,0,heni_olier_31_1_try2_20250131_182803
276.735,392.80983312539416,41690,0.33,0.475,410.98,660.402990604979,55105,0.305,0.455,605.99,963.8430058884071,75688,0.275,0.41,640.605,1098.6299308684431,88706,0.305,0.41,998.065,1816.6694181936348,160451,0.32,0.465,504.635,712.2647646767317,74630,0.34,0.465,791.935,1322.9657875394964,117949,0.345,0.42,190.76,269.7148679624466,26802,0.36,0.495,1,heni_olier_31_1_try2_20250131_182803
