Sample_num,Task_number,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,Timestamp,Video_timestamp,Angle_sample
1579,0,334262,320236,454450,210581,256849,336613,-54972,-411852,1636025661.946127,1636025661.949198,44
1580,0,334232,320219,454443,210596,256852,336612,-54980,-411862,1636025661.9501271,1636025661.949198,44
1581,0,334238,320263,454496,210603,256871,336608,-54989,-411868,1636025661.9501283,1636025661.949198,44
1582,0,334190,320292,454466,210568,256860,336620,-54976,-411904,1636025661.9552329,1636025662.028053,45
1583,0,334261,320381,454556,210599,256928,336661,-54972,-411893,1636025661.9610205,1636025662.028053,45
1584,0,334247,320351,454544,210593,256946,336653,-54971,-411872,1636025661.9610229,1636025662.028053,45
1585,0,334249,320344,454543,210591,256958,336661,-54954,-411866,1636025662,1636025662.028053,45
1586,0,334279,320394,454579,210627,256991,336701,-54917,-411857,1636025661.9621515,1636025662.028053,45
1587,0,334248,320371,454549,210606,256967,336674,-54947,-411886,1636025661.9662151,1636025662.028053,45
1588,0,334261,320351,454553,210596,256921,336658,-54957,-411927,1636025661.9662168,1636025662.028053,45
1589,0,334250,320360,454561,210571,256903,336636,-54957,-411956,1636025661.9709468,1636025662.028053,45
1590,0,334229,320331,454538,210563,256873,336616,-54987,-411976,1636025661.9709487,1636025662.028053,45
1591,0,334235,320348,454557,210591,256883,336623,-54984,-411942,1636025661.9743233,1636025662.028053,45
1592,0,334233,320348,454570,210591,256871,336608,-54967,-411949,1636025661.9743254,1636025662.028053,45
1593,0,334229,320344,454582,210604,256871,336609,-54976,-411947,1636025661.9787498,1636025662.028053,45
1594,0,334211,320366,454609,210631,256868,336615,-54983,-411948,1636025661.978752,1636025662.028053,45
1595,0,334236,320426,454643,210666,256888,336651,-54966,-411904,1636025661.9839933,1636025662.028053,45
1596,0,334282,320468,454690,210719,256920,336683,-54927,-411886,1636025661.9839952,1636025662.028053,45
1597,0,334294,320462,454674,210738,256909,336691,-54920,-411909,1636025661.9871113,1636025662.028053,45
1598,0,334278,320444,454649,210748,256908,336690,-54931,-411939,1636025661.9871137,1636025662.028053,45
1599,0,334255,320432,454633,210716,256913,336676,-54955,-411973,1636025661.9912927,1636025662.028053,45
1600,0,334283,320473,454678,210744,256932,336704,-54945,-411957,1636025661.9912956,1636025662.028053,45
1601,0,334282,320480,454689,210758,256949,336725,-54917,-411919,1636025661.9945495,1636025662.028053,45
1602,0,334237,320439,454631,210709,256924,336735,-54912,-411923,1636025661.994552,1636025662.028053,45
1603,0,334239,320406,454596,210671,256896,336723,-54896,-411920,1636025661.999011,1636025662.028053,45
1604,0,334265,320476,454658,210725,256946,336771,-54893,-411945,1636025661.9990132,1636025662.028053,45
1605,0,334351,320604,454773,210831,257064,336868,-54876,-411967,1636025662.0031097,1636025662.028053,45
1606,0,334324,320569,454739,210813,257058,336828,-54882,-411962,1636025662.003112,1636025662.028053,45
1607,0,334348,320593,454747,210819,257074,336832,-54884,-411950,1636025662.0072951,1636025662.028053,45
1608,0,334373,320613,454781,210831,257097,336864,-54870,-411925,1636025662.0072973,1636025662.028053,45
1609,0,334344,320608,454804,210828,257083,336886,-54869,-411919,1636025662.010612,1636025662.028053,45
1610,0,334311,320579,454784,210799,257054,336883,-54886,-411955,1636025662.010614,1636025662.028053,45
1611,0,334342,320575,454779,210818,257056,336896,-54881,-411957,1636025662.0143943,1636025662.028053,45
1612,0,334361,320578,454759,210781,257039,336901,-54916,-411961,1636025662.014399,1636025662.028053,45
1613,0,334349,320541,454724,210759,257051,336918,-54935,-411966,1636025662.0218863,1636025662.028053,45
1614,0,334361,320533,454743,210773,257089,336935,-54926,-411967,1636025662.0218897,1636025662.028053,45
1615,0,334390,320558,454778,210795,257122,336945,-54920,-411974,1636025662.0229917,1636025662.028053,45
1616,0,334353,320511,454751,210766,257118,336924,-54927,-411999,1636025662.0229943,1636025662.028053,45
1617,0,334385,320528,454791,210811,257170,336936,-54912,-411978,1636025662.0261753,1636025662.028053,45
1618,0,334416,320548,454822,210862,257206,336953,-54914,-411987,1636025662.0261776,1636025662.028053,45
1619,0,334437,320549,454834,210886,257251,336974,-54897,-411996,1636025662.0307648,1636025662.028053,45
1620,0,334388,320522,454806,210854,257235,336973,-54907,-412014,1636025662.0307705,1636025662.028053,45
1621,0,334406,320552,454852,210894,257263,336996,-54908,-411995,1636025662.0356083,1636025662.089068,46
1622,0,334394,320554,454853,210905,257251,336988,-54926,-412002,1636025662.0356116,1636025662.089068,46
1623,0,334376,320549,454817,210898,257251,336983,-54941,-412028,1636025662.038649,1636025662.089068,46
1624,0,334353,320533,454777,210887,257258,337001,-54918,-412021,1636025662.0386512,1636025662.089068,46
1625,0,334315,320488,454738,210881,257228,336975,-54939,-412048,1636025662.0424232,1636025662.089068,46
1626,0,334356,320528,454784,210922,257258,336998,-54923,-412047,1636025662.0424254,1636025662.089068,46
1627,0,334354,320544,454810,210891,257253,336991,-54927,-412052,1636025662.046576,1636025662.089068,46
1628,0,334334,320499,454804,210866,257256,336997,-54934,-412068,1636025662.0465782,1636025662.089068,46
1629,0,334380,320532,454844,210901,257275,337046,-54907,-412066,1636025662.0506678,1636025662.089068,46
1630,0,334366,320521,454802,210886,257280,337059,-54896,-412081,1636025662,1636025662.089068,46
1631,0,334363,320547,454793,210878,257315,337088,-54883,-412062,1636025662.0680163,1636025662.089068,46
1632,0,334381,320605,454846,210899,257349,337089,-54891,-412051,1636025662.068019,1636025662.089068,46
1633,0,334427,320663,454894,210922,257401,337113,-54861,-412030,1636025662.0680332,1636025662.089068,46
1634,0,334435,320694,454911,210938,257411,337161,-54828,-412017,1636025662.0680342,1636025662.089068,46
1635,0,334451,320726,454955,210994,257451,337324,-54794,-411979,1636025662.0680375,1636025662.089068,46
1636,0,334454,320709,454946,210991,257479,337466,-54800,-411989,1636025662.0680377,1636025662.089068,46
1637,0,334461,320701,454919,210969,257475,337055,-54813,-411996,1636025662.0680404,1636025662.089068,46
1638,0,334424,320657,454889,210976,257494,337039,-54809,-411993,1636025662.0680406,1636025662.089068,46
1639,0,334455,320676,454965,211026,257541,337205,-54789,-411994,1636025662.071571,1636025662.089068,46
1640,0,334488,320716,455017,211064,257576,337249,-54781,-411994,1636025662.0715735,1636025662.089068,46
1641,0,334492,320753,455049,211068,257619,337284,-54742,-411957,1636025662.076074,1636025662.089068,46
1642,0,334481,320729,455051,211041,257617,337296,-54742,-411979,1636025662.076079,1636025662.089068,46
1643,0,334453,320701,455012,211027,257579,337279,-54777,-412029,1636025662.0795343,1636025662.089068,46
1644,0,334453,320731,455028,211053,257589,337307,-54761,-412006,1636025662.0795367,1636025662.089068,46
1645,0,334468,320761,455036,211056,257583,337317,-54746,-411991,1636025662.0822828,1636025662.089068,46
1646,0,334469,320798,455063,211077,257586,337334,-54726,-411999,1636025662.082284,1636025662.089068,46
1647,0,334431,320789,455043,211049,257596,337337,-54739,-411994,1636025662.0860267,1636025662.089068,46
1648,0,334443,320790,455023,211031,257609,337341,-54743,-412019,1636025662.086043,1636025662.089068,46
1649,0,334408,320736,454975,210984,257579,337327,-54748,-412047,1636025662.0902958,1636025662.089068,46
1650,0,334413,320758,455004,211019,257598,337319,-54736,-412031,1636025662.0903008,1636025662.089068,46
1651,0,334408,320692,454983,211002,257617,337322,-54772,-412064,1636025662.0985577,1636025662.166216,47
1652,0,334444,320728,455058,211093,257692,337363,-54786,-412091,1636025662.0985603,1636025662.166216,47
1653,0,334431,320721,455056,211097,257696,337368,-54788,-412074,1636025662.1034555,1636025662.166216,47
1654,0,334439,320733,455077,211122,257701,337367,-54780,-412066,1636025662.1034584,1636025662.166216,47
1655,0,334468,320730,455108,211157,257708,337366,-54752,-412043,1636025662.106209,1636025662.166216,47
1656,0,334476,320732,455100,211178,257699,337348,-54751,-412049,1636025662.1062129,1636025662.166216,47
1657,0,334487,320718,455074,211155,257689,337348,-54764,-412056,1636025662.1103692,1636025662.166216,47
1658,0,334526,320768,455100,211176,257713,337385,-54719,-412049,1636025662.1103725,1636025662.166216,47
1659,0,334531,320803,455131,211188,257737,337410,-54707,-412046,1636025662.1144028,1636025662.166216,47
1660,0,334546,320861,455164,211229,257776,337415,-54689,-412017,1636025662.114404,1636025662.166216,47
1661,0,334547,320900,455195,211258,257789,337422,-54704,-411996,1636025662.118873,1636025662.166216,47
1662,0,334506,320838,455167,211210,257789,337431,-54697,-412016,1636025662.1188748,1636025662.166216,47
1663,0,334495,320828,455160,211183,257808,337434,-54692,-412014,1636025662.122382,1636025662.166216,47
1664,0,334532,320898,455221,211209,257858,337436,-54689,-411993,1636025662.1223843,1636025662.166216,47
1665,0,334559,320918,455203,211202,257886,337454,-54683,-411980,1636025662.1262512,1636025662.166216,47
1666,0,334554,320912,455173,211185,257859,337442,-54678,-411988,1636025662.1262531,1636025662.166216,47
1667,0,334567,320913,455173,211194,257861,337439,-54662,-411996,1636025662.1682024,1636025662.166216,47
1668,0,334551,320907,455169,211191,257884,337442,-54660,-412001,1636025662.1682067,1636025662.166216,47
1669,0,334542,320905,455171,211187,257906,337439,-54677,-412021,1636025662.1682675,1636025662.166216,47
1670,0,334549,320912,455194,211192,257913,337441,-54686,-412022,1636025662.1682684,1636025662.166216,47
1671,0,334549,320933,455188,211173,257894,337449,-54697,-412012,1636025662.1682727,1636025662.166216,47
1672,0,334578,320974,455218,211167,257903,337463,-54667,-411984,1636025662.1682732,1636025662.166216,47
1673,0,334565,320953,455209,211143,257894,337428,-54674,-411977,1636025662.1682768,1636025662.166216,47
1674,0,334569,320959,455209,211133,257907,337445,-54686,-412010,1636025662.1682775,1636025662.166216,47
1675,0,334636,321071,455331,211219,258004,337531,-54714,-412079,1636025662.1682813,1636025662.166216,47
1676,0,334628,321053,455322,211215,258016,337531,-54690,-412024,1636025662.168282,1636025662.166216,47
1677,0,334589,320993,455289,211143,257969,337495,-54732,-412044,1636025662.1682858,1636025662.166216,47
1678,0,334598,321003,455304,211159,257983,337503,-54737,-412071,1636025662.1682863,1636025662.166216,47
1679,0,334581,320968,455302,211176,258012,337516,-54719,-412074,1636025662,1636025662.166216,47
1680,0,334603,320996,455349,211219,258033,337522,-54706,-412034,1636025662.1682904,1636025662.166216,47
1681,0,334666,321061,455413,211273,258064,337556,-54673,-411987,1636025662.1682942,1636025662.166216,47
1682,0,334663,321068,455379,211278,258102,337549,-54641,-412001,1636025662.168295,1636025662.166216,47
1683,0,334631,321063,455365,211259,258109,337524,-54657,-412029,1636025662.1682987,1636025662.166216,47
1684,0,334631,321078,455351,211260,258101,337512,-54652,-412020,1636025662.1682992,1636025662.166216,47
1685,0,334656,321078,455347,211261,258119,337514,-54645,-412012,1636025662.1683028,1636025662.166216,47
1686,0,334679,321083,455358,211296,258148,337529,-54633,-412016,1636025662.1683033,1636025662.166216,47
1687,0,334683,321098,455346,211326,258174,337547,-54632,-412026,1636025662.1710773,1636025662.166216,47
1688,0,334678,321108,455311,211350,258164,337547,-54639,-412016,1636025662.1710815,1636025662.166216,47
1689,0,334666,321082,455324,211349,258154,337543,-54649,-412024,1636025662.1743035,1636025662.227751,48
1690,0,334688,321091,455346,211378,258181,337542,-54642,-412045,1636025662.1743069,1636025662.227751,48
1691,0,334689,321086,455326,211376,258179,337551,-54646,-412069,1636025662.1812525,1636025662.227751,48
1692,0,334679,321111,455349,211383,258204,337571,-54632,-412054,1636025662.1812544,1636025662.227751,48
1693,0,334699,321129,455363,211378,258208,337578,-54628,-412060,1636025662.1826682,1636025662.227751,48
1694,0,334772,321181,455398,211396,258199,337588,-54589,-412031,1636025662.1826704,1636025662.227751,48
1695,0,334778,321204,455396,211414,258204,337598,-54570,-412001,1636025662.1874788,1636025662.227751,48
1696,0,334789,321231,455398,211436,258232,337621,-54565,-412011,1636025662.187481,1636025662.227751,48
1697,0,334784,321255,455423,211453,258238,337633,-54564,-412016,1636025662.1905024,1636025662.227751,48
1698,0,334736,321247,455408,211427,258222,337619,-54568,-411996,1636025662.1905055,1636025662.227751,48
1699,0,334741,321256,455408,211404,258230,337623,-54602,-412024,1636025662.194506,1636025662.227751,48
1700,0,334809,321349,455453,211451,258273,337684,-54554,-412006,1636025662.1945083,1636025662.227751,48
1701,0,334791,321327,455408,211409,258236,337674,-54582,-412035,1636025662.1990776,1636025662.227751,48
1702,0,334791,321301,455411,211425,258236,337702,-54598,-412047,1636025662.1990795,1636025662.227751,48
1703,0,334813,321314,455450,211434,258248,337698,-54604,-412049,1636025662,1636025662.227751,48
1704,0,334813,321304,455437,211447,258259,337689,-54594,-412042,1636025662.2028224,1636025662.227751,48
1705,0,334846,321333,455449,211482,258294,337694,-54561,-412024,1636025662.2063572,1636025662.227751,48
1706,0,334874,321368,455464,211488,258324,337702,-54539,-411997,1636025662.2063591,1636025662.227751,48
1707,0,334889,321376,455506,211501,258338,337710,-54542,-412016,1636025662.2105613,1636025662.227751,48
1708,0,334904,321386,455533,211508,258321,337718,-54536,-412036,1636025662.2105637,1636025662.227751,48
1709,0,334909,321399,455542,211519,258333,337731,-54520,-412021,1636025662.2143304,1636025662.227751,48
1710,0,334897,321398,455530,211511,258308,337728,-54526,-412060,1636025662.2143342,1636025662.227751,48
1711,0,334921,321415,455556,211546,258315,337720,-54530,-412073,1636025662.218264,1636025662.227751,48
1712,0,334957,321448,455581,211586,258339,337748,-54512,-412042,1636025662.2182655,1636025662.227751,48
1713,0,334923,321446,455582,211609,258349,337746,-54518,-412024,1636025662.2228775,1636025662.227751,48
1714,0,334941,321475,455609,211633,258381,337758,-54475,-412004,1636025662.2228818,1636025662.227751,48
1715,0,334989,321553,455681,211682,258417,337773,-54457,-411992,1636025662.2261364,1636025662.227751,48
1716,0,334983,321559,455678,211687,258412,337776,-54447,-412004,1636025662.226138,1636025662.227751,48
1717,0,334974,321556,455659,211665,258395,337781,-54457,-412001,1636025662.2301347,1636025662.227751,48
1718,0,334967,321568,455645,211644,258392,337769,-54436,-412001,1636025662.230138,1636025662.227751,48
1719,0,334968,321583,455668,211653,258342,337760,-54479,-412026,1636025662.2342362,1636025662.307052,49
1720,0,334994,321615,455713,211693,258355,337765,-54448,-411992,1636025662.238643,1636025662.307052,49
1721,0,334988,321598,455702,211681,258358,337783,-54399,-411977,1636025662.2386453,1636025662.307052,49
1722,0,335009,321610,455718,211647,258352,337790,-54400,-411986,1636025662.242258,1636025662.307052,49
1723,0,335073,321663,455784,211690,258387,337836,-54402,-412002,1636025662.242261,1636025662.307052,49
1724,0,335037,321613,455751,211653,258366,337846,-54406,-412006,1636025662.2464132,1636025662.307052,49
1725,0,335083,321643,455815,211689,258366,337837,-54419,-411991,1636025662.246416,1636025662.307052,49
1726,0,335103,321648,455832,211714,258396,337842,-54405,-411992,1636025662.2540202,1636025662.307052,49
1727,0,335064,321591,455789,211676,258394,337843,-54425,-412003,1636025662.2540228,1636025662.307052,49
1728,0,335111,321633,455842,211701,258429,337873,-54421,-411971,1636025662.258837,1636025662.307052,49
1729,0,335120,321641,455869,211694,258431,337888,-54405,-411975,1636025662.2588394,1636025662.307052,49
1730,0,335099,321624,455853,211673,258400,337869,-54409,-412003,1636025662,1636025662.307052,49
1731,0,335113,321638,455854,211686,258419,337851,-54396,-411986,1636025662.2588503,1636025662.307052,49
1732,0,335159,321688,455894,211741,258480,337896,-54366,-411959,1636025662,1636025662.307052,49
1733,0,335146,321692,455894,211739,258503,337921,-54343,-411962,1636025662.263472,1636025662.307052,49
1734,0,335153,321735,455943,211746,258526,337926,-54372,-411954,1636025662.266564,1636025662.307052,49
1735,0,335167,321765,455989,211787,258556,337960,-54349,-411941,1636025662.266566,1636025662.307052,49
1736,0,335136,321746,455968,211777,258554,337980,-54320,-411946,1636025662.270641,1636025662.307052,49
1737,0,335126,321721,455951,211773,258553,337985,-54309,-411956,1636025662.2706432,1636025662.307052,49
1738,0,335152,321739,455991,211806,258570,337990,-54294,-411949,1636025662.2772608,1636025662.307052,49
1739,0,335152,321729,455993,211819,258572,337988,-54322,-411973,1636025662.2772632,1636025662.307052,49
1740,0,335134,321709,455973,211818,258552,337981,-54337,-411986,1636025662.2787492,1636025662.307052,49
1741,0,335131,321721,455956,211827,258571,337991,-54343,-411984,1636025662.2787511,1636025662.307052,49
1742,0,335161,321730,455939,211820,258584,337983,-54340,-411984,1636025662.284135,1636025662.307052,49
1743,0,335138,321699,455933,211791,258543,337953,-54369,-412021,1636025662.2841372,1636025662.307052,49
1744,0,335118,321680,455916,211783,258544,337955,-54376,-412019,1636025662.287246,1636025662.307052,49
1745,0,335079,321655,455874,211741,258531,337951,-54367,-412019,1636025662.2872484,1636025662.307052,49
1746,0,335097,321690,455913,211764,258574,337993,-54359,-412076,1636025662.2917829,1636025662.307052,49
1747,0,335162,321778,455982,211850,258638,338042,-54369,-412103,1636025662.2917848,1636025662.307052,49
1748,0,335185,321799,455987,211867,258628,338028,-54350,-412054,1636025662.2944849,1636025662.307052,49
1749,0,335204,321809,456011,211896,258658,338063,-54317,-412036,1636025662.2944863,1636025662.307052,49
1750,0,335181,321787,455973,211881,258653,338056,-54336,-412064,1636025662.2983959,1636025662.307052,49
1751,0,335183,321786,455978,211903,258646,338059,-54346,-412070,1636025662.2983973,1636025662.307052,49
1752,0,335180,321789,456026,211928,258618,338065,-54371,-412067,1636025662.3021235,1636025662.307052,49
1753,0,335219,321795,456053,211966,258594,338068,-54349,-412047,1636025662.3021247,1636025662.307052,49
1754,0,335250,321786,456044,211985,258598,338063,-54356,-412052,1636025662.3061695,1636025662.307052,49
1755,0,335249,321755,456059,211971,258603,338069,-54360,-412044,1636025662.3061712,1636025662.307052,49
1756,0,335257,321725,456036,211962,258599,338068,-54340,-412058,1636025662.3112767,1636025662.307052,49
1757,0,335289,321783,456093,212035,258671,338108,-54339,-412034,1636025662.3112807,1636025662.307052,49
1758,0,335324,321830,456149,212053,258703,338122,-54328,-412023,1636025662.3141084,1636025662.368844,50
1759,0,335320,321816,456161,212038,258704,338128,-54338,-412041,1636025662,1636025662.368844,50
1760,0,335317,321816,456159,212029,258721,338115,-54325,-412034,1636025662.3212123,1636025662.368844,50
1761,0,335314,321838,456173,212033,258716,338123,-54301,-412008,1636025662.321215,1636025662.368844,50
1762,0,335329,321864,456210,212058,258734,338124,-54293,-412000,1636025662.3223414,1636025662.368844,50
1763,0,335325,321859,456191,212053,258750,338111,-54283,-411984,1636025662.3223436,1636025662.368844,50
1764,0,335333,321893,456214,212055,258761,338104,-54284,-411969,1636025662.3264635,1636025662.368844,50
1765,0,335329,321906,456229,212059,258754,338085,-54310,-411987,1636025662.3264656,1636025662.368844,50
1766,0,335319,321873,456222,212052,258754,338090,-54317,-412023,1636025662.331454,1636025662.368844,50
1767,0,335344,321869,456225,212048,258784,338124,-54298,-412012,1636025662.331456,1636025662.368844,50
1768,0,335366,321852,456238,212053,258798,338132,-54307,-412007,1636025662.3342447,1636025662.368844,50
1769,0,335368,321834,456231,212038,258798,338137,-54326,-412029,1636025662.334247,1636025662.368844,50
1770,0,335374,321864,456249,212044,258795,338131,-54321,-412031,1636025662.338948,1636025662.368844,50
1771,0,335413,321949,456329,212078,258825,338153,-54301,-412022,1636025662,1636025662.368844,50
1772,0,335439,321969,456358,212092,258846,338158,-54297,-412006,1636025662.3424585,1636025662.368844,50
1773,0,335440,321976,456335,212097,258874,338178,-54274,-412006,1636025662.342461,1636025662.368844,50
1774,0,335438,321952,456317,212071,258878,338174,-54275,-412024,1636025662.346774,1636025662.368844,50
1775,0,335478,322018,456374,212113,258926,338204,-54281,-412018,1636025662.3467765,1636025662.368844,50
1776,0,335475,322044,456404,212126,258939,338207,-54288,-412041,1636025662.3501756,1636025662.368844,50
1777,0,335431,321989,456399,212107,258928,338207,-54289,-412064,1636025662.3501775,1636025662.368844,50
1778,0,335446,321967,456414,212116,258923,338201,-54264,-412028,1636025662.3712559,1636025662.368844,50
1779,0,335463,321950,456409,212123,258925,338214,-54251,-412013,1636025662.3712597,1636025662.368844,50
1780,0,335479,321967,456434,212143,258944,338237,-54237,-411994,1636025662.3712769,1636025662.368844,50
1781,0,335477,321984,456460,212165,258956,338227,-54228,-411986,1636025662.3712776,1636025662.368844,50
1782,0,335519,322007,456492,212169,258998,338261,-54202,-411964,1636025662.3712816,1636025662.368844,50
1783,0,335536,322003,456474,212148,258988,338243,-54209,-411967,1636025662.371282,1636025662.368844,50
1784,0,335526,322005,456471,212151,258974,338220,-54223,-411991,1636025662.371286,1636025662.368844,50
1785,0,335508,321986,456436,212133,258965,338216,-54237,-412027,1636025662.3712866,1636025662.368844,50
1786,0,335538,321993,456436,212157,258981,338241,-54215,-412032,1636025662,1636025662.368844,50
1787,0,335568,322017,456473,212184,259018,338269,-54184,-412002,1636025662.3712907,1636025662.368844,50
1788,0,335590,322020,456469,212218,259029,338257,-54177,-412024,1636025662.374392,1636025662.444585,51
1789,0,335566,321996,456466,212218,259033,338257,-54161,-412043,1636025662.3812637,1636025662.444585,51
1790,0,335592,322003,456496,212235,259048,338289,-54153,-412037,1636025662.381266,1636025662.444585,51
1791,0,335604,322030,456534,212254,259063,338306,-54146,-412022,1636025662.382177,1636025662.444585,51
1792,0,335603,322021,456531,212265,259089,338306,-54147,-412004,1636025662.3821783,1636025662.444585,51
1793,0,335630,322033,456521,212299,259126,338306,-54141,-411983,1636025662.3883204,1636025662.444585,51
1794,0,335617,322030,456511,212300,259133,338306,-54172,-411984,1636025662.3883233,1636025662.444585,51
1795,0,335584,322018,456504,212274,259121,338296,-54171,-411992,1636025662.3903525,1636025662.444585,51
1796,0,335653,322073,456558,212291,259181,338346,-54102,-411974,1636025662.390356,1636025662.444585,51
1797,0,335668,322089,456583,212326,259193,338346,-54134,-412033,1636025662.3944943,1636025662.444585,51
1798,0,335641,322036,456563,212305,259156,338299,-54171,-412049,1636025662.394497,1636025662.444585,51
1799,0,335631,322056,456584,212301,259162,338304,-54157,-412039,1636025662.3988132,1636025662.444585,51
1800,0,335641,322096,456624,212329,259196,338313,-54132,-412010,1636025662.3988152,1636025662.444585,51
1801,0,335641,322114,456639,212334,259186,338301,-54127,-412009,1636025662.4027758,1636025662.444585,51
1802,0,335663,322131,456647,212334,259204,338304,-54130,-412002,1636025662.4027784,1636025662.444585,51
1803,0,335675,322146,456650,212365,259229,338309,-54116,-412012,1636025662.407202,1636025662.444585,51
1804,0,335710,322179,456679,212399,259267,338340,-54055,-411980,1636025662.4072044,1636025662.444585,51
1805,0,335700,322184,456691,212395,259268,338351,-54052,-411976,1636025662.4128256,1636025662.444585,51
1806,0,335749,322218,456709,212403,259301,338365,-54040,-411974,1636025662.412828,1636025662.444585,51
1807,0,335751,322199,456689,212382,259309,338353,-54035,-411992,1636025662.4153574,1636025662.444585,51
1808,0,335735,322200,456678,212389,259304,338333,-54052,-412010,1636025662.4153593,1636025662.444585,51
1809,0,335783,322272,456734,212439,259331,338343,-54027,-411987,1636025662.4183812,1636025662.444585,51
1810,0,335801,322288,456745,212464,259339,338363,-54021,-411977,1636025662.4183836,1636025662.444585,51
1811,0,335781,322264,456716,212481,259314,338350,-54048,-411974,1636025662.4222631,1636025662.444585,51
1812,0,335765,322231,456669,212453,259296,338349,-54068,-411972,1636025662.4222653,1636025662.444585,51
1813,0,335768,322259,456683,212471,259335,338369,-54079,-411994,1636025662.4265604,1636025662.444585,51
1814,0,335801,322294,456720,212491,259365,338384,-54074,-412001,1636025662.426563,1636025662.444585,51
1815,0,335824,322303,456738,212501,259391,338374,-54086,-412037,1636025662.4306283,1636025662.444585,51
1816,0,335839,322286,456747,212534,259401,338385,-54085,-412036,1636025662.4306307,1636025662.444585,51
1817,0,335814,322262,456743,212548,259406,338399,-54075,-412030,1636025662.434281,1636025662.444585,51
1818,0,335779,322227,456691,212517,259374,338394,-54084,-412062,1636025662.4342844,1636025662.444585,51
1819,0,335793,322256,456696,212539,259388,338409,-54083,-412062,1636025662.439606,1636025662.444585,51
1820,0,335889,322356,456840,212665,259452,338441,-54054,-412004,1636025662.4396076,1636025662.444585,51
1821,0,335901,322388,456886,212708,259457,338446,-54038,-411997,1636025662.4422326,1636025662.444585,51
1822,0,335847,322360,456843,212676,259446,338426,-54061,-412028,1636025662.4422352,1636025662.444585,51
1823,0,335813,322333,456838,212652,259436,338404,-54074,-412036,1636025662.4460633,1636025662.444585,51
1824,0,335828,322348,456868,212653,259459,338426,-54044,-412016,1636025662.4460657,1636025662.444585,51
1825,0,335839,322286,456747,212534,259401,338385,-54085,-412036,1636025662.4306307,1636025662.507518,52
1826,0,335814,322262,456743,212548,259406,338399,-54075,-412030,1636025662.434281,1636025662.507518,52
1827,0,335779,322227,456691,212517,259374,338394,-54084,-412062,1636025662.4342844,1636025662.507518,52
1828,0,335793,322256,456696,212539,259388,338409,-54083,-412062,1636025662.439606,1636025662.507518,52
1829,0,335889,322356,456840,212665,259452,338441,-54054,-412004,1636025662.4396076,1636025662.507518,52
1830,0,335901,322388,456886,212708,259457,338446,-54038,-411997,1636025662.4422326,1636025662.507518,52
1831,0,335847,322360,456843,212676,259446,338426,-54061,-412028,1636025662.4422352,1636025662.507518,52
1832,0,335813,322333,456838,212652,259436,338404,-54074,-412036,1636025662.4460633,1636025662.507518,52
1833,0,335828,322348,456868,212653,259459,338426,-54044,-412016,1636025662.4460657,1636025662.507518,52
1834,0,335818,322343,456863,212637,259447,338426,-54056,-412033,1636025662.4502058,1636025662.507518,52
1835,0,335838,322347,456873,212633,259438,338435,-54056,-412024,1636025662.4502077,1636025662.507518,52
1836,0,335836,322335,456853,212628,259396,338420,-54059,-412007,1636025662.4561312,1636025662.507518,52
1837,0,335817,322313,456827,212624,259366,338410,-54072,-411991,1636025662.4561355,1636025662.507518,52
1838,0,335784,322274,456798,212583,259347,338403,-54087,-412026,1636025662.4583018,1636025662.507518,52
1839,0,335905,322416,456956,212718,259504,338520,-54049,-412040,1636025662.458304,1636025662.507518,52
1840,0,335856,322375,456911,212656,259478,338466,-54097,-412049,1636025662.4641268,1636025662.507518,52
1841,0,335814,322321,456893,212613,259479,338440,-54120,-412092,1636025662.464129,1636025662.507518,52
1842,0,335856,322367,456960,212657,259523,338456,-54118,-412090,1636025662.4665143,1636025662.507518,52
1843,0,335921,322421,457011,212688,259567,338492,-54081,-412066,1636025662.4665165,1636025662.507518,52
1844,0,335918,322432,457003,212691,259549,338473,-54091,-412086,1636025662.4707067,1636025662.507518,52
1845,0,335888,322404,456973,212661,259510,338486,-54082,-412091,1636025662.4707088,1636025662.507518,52
1846,0,335854,322386,456965,212648,259487,338480,-54086,-412102,1636025662.4742448,1636025662.507518,52
1847,0,335891,322400,456990,212668,259482,338479,-54074,-412088,1636025662.4742475,1636025662.507518,52
1848,0,335917,322426,457018,212680,259482,338493,-54061,-412064,1636025662.4785984,1636025662.507518,52
1849,0,335911,322445,457011,212696,259461,338486,-54072,-412058,1636025662.4786007,1636025662.507518,52
1850,0,335911,322466,457009,212687,259463,338478,-54084,-412061,1636025662.4826455,1636025662.507518,52
1851,0,335891,322452,457016,212674,259483,338475,-54085,-412076,1636025662.482648,1636025662.507518,52
1852,0,335877,322446,457009,212680,259479,338496,-54091,-412085,1636025662.4873405,1636025662.507518,52
1853,0,335887,322499,457039,212708,259505,338514,-54074,-412056,1636025662.4873428,1636025662.507518,52
1854,0,335894,322554,457094,212757,259541,338508,-54054,-412056,1636025662.492108,1636025662.507518,52
1855,0,335936,322591,457114,212794,259572,338531,-54018,-412048,1636025662.4921105,1636025662.507518,52
1856,0,335982,322557,457061,212704,259554,338558,-54065,-412148,1636025662.5394068,1636025662.583458,53
1857,0,335973,322594,457084,212707,259578,338551,-54067,-412124,1636025663,1636025662.583458,53
1858,0,336003,322633,457146,212709,259598,338586,-54046,-412105,1636025662.539411,1636025662.583458,53
